Year,LocationAbbr,LocationDesc,DataSource,PriorityArea1,PriorityArea2,PriorityArea3,PriorityArea4,Category,Topic,Indicator,Break_Out_Category,Break_Out,Data_Value_Type,Data_Value_Unit,Data_Value,Data_Value_Footnote_Symbol,Data_Value_Footnote,Confidence_limit_Low,Confidence_limit_High,CategoryId,TopicId,IndicatorID,BreakOutCategoryId,BreakOutId,LocationID,GeoLocation
2012,US,United States,HCUP,Million Hearts,None,None,None,Cardiovascular Diseases,Acute Myocardial Infarction (Heart Attack),"Prevalence of heart attack hospitalizations among all hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Age,35+,Percentage,%,2.4,~,Statistically unstable estimates not presented [unstable by AHRQ standards: (standard error/estimate>0.30)],2.4,2.5,C1,T3,HC401,BOC03,AGE07,0,
2012,US,United States,HCUP,Million Hearts,None,None,None,Cardiovascular Diseases,Acute Myocardial Infarction (Heart Attack),"Prevalence of heart attack hospitalizations among all hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Age,18-24,Percentage,%,,~,Statistically unstable estimates not presented [unstable by AHRQ standards: (standard error/estimate>0.30)],,,C1,T3,HC401,BOC03,AGE01,0,
2012,US,United States,HCUP,Million Hearts,None,None,None,Cardiovascular Diseases,Acute Myocardial Infarction (Heart Attack),"Prevalence of heart attack hospitalizations among all hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Overall,Overall,Percentage,%,2,~,Statistically unstable estimates not presented [unstable by AHRQ standards: (standard error/estimate>0.30)],1.9,2,C1,T3,HC401,BOC01,OVR01,0,
2012,US,United States,HCUP,Million Hearts,None,None,None,Cardiovascular Diseases,Acute Myocardial Infarction (Heart Attack),"Prevalence of heart attack hospitalizations among all hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Gender,Male,Percentage,%,3,~,Statistically unstable estimates not presented [unstable by AHRQ standards: (standard error/estimate>0.30)],2.9,3.1,C1,T3,HC401,BOC02,GEN01,0,
2013,US,United States,HCUP,Million Hearts,None,None,None,Cardiovascular Diseases,Acute Myocardial Infarction (Heart Attack),"Prevalence of heart attack hospitalizations among all hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Age,25-44,Percentage,%,0.5,~,Statistically unstable estimates not presented [unstable by AHRQ standards: (standard error/estimate>0.30)],0.5,0.5,C1,T3,HC401,BOC03,AGE04,0,
2013,US,United States,HCUP,Million Hearts,None,None,None,Cardiovascular Diseases,Acute Myocardial Infarction (Heart Attack),"Prevalence of heart attack hospitalizations among all hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Age,65+,Percentage,%,2.7,~,Statistically unstable estimates not presented [unstable by AHRQ standards: (standard error/estimate>0.30)],2.7,2.8,C1,T3,HC401,BOC03,AGE06,0,
2013,US,United States,HCUP,Million Hearts,None,None,None,Cardiovascular Diseases,Acute Myocardial Infarction (Heart Attack),"Prevalence of heart attack hospitalizations among all hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Age,45-64,Percentage,%,2.6,~,Statistically unstable estimates not presented [unstable by AHRQ standards: (standard error/estimate>0.30)],2.5,2.7,C1,T3,HC401,BOC03,AGE05,0,
2013,US,United States,HCUP,Million Hearts,None,None,None,Cardiovascular Diseases,Acute Myocardial Infarction (Heart Attack),"Prevalence of heart attack hospitalizations among all hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Gender,Female,Percentage,%,1.3,~,Statistically unstable estimates not presented [unstable by AHRQ standards: (standard error/estimate>0.30)],1.3,1.3,C1,T3,HC401,BOC02,GEN02,0,
2013,US,United States,HCUP,Million Hearts,None,None,None,Cardiovascular Diseases,Acute Myocardial Infarction (Heart Attack),"Prevalence of heart attack hospitalizations among all hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Age,35+,Percentage,%,2.5,~,Statistically unstable estimates not presented [unstable by AHRQ standards: (standard error/estimate>0.30)],2.4,2.5,C1,T3,HC401,BOC03,AGE07,0,
2013,US,United States,HCUP,Million Hearts,None,None,None,Cardiovascular Diseases,Acute Myocardial Infarction (Heart Attack),"Prevalence of heart attack hospitalizations among all hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Age,18-24,Percentage,%,,~,Statistically unstable estimates not presented [unstable by AHRQ standards: (standard error/estimate>0.30)],,,C1,T3,HC401,BOC03,AGE01,0,
2013,US,United States,HCUP,Million Hearts,None,None,None,Cardiovascular Diseases,Acute Myocardial Infarction (Heart Attack),"Prevalence of heart attack hospitalizations among all hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Overall,Overall,Percentage,%,2,~,Statistically unstable estimates not presented [unstable by AHRQ standards: (standard error/estimate>0.30)],2,2.1,C1,T3,HC401,BOC01,OVR01,0,
2013,US,United States,HCUP,Million Hearts,None,None,None,Cardiovascular Diseases,Acute Myocardial Infarction (Heart Attack),"Prevalence of heart attack hospitalizations among all hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Age,75+,Percentage,%,2.7,~,Statistically unstable estimates not presented [unstable by AHRQ standards: (standard error/estimate>0.30)],2.6,2.7,C1,T3,HC401,BOC03,AGE08,0,
2013,US,United States,HCUP,Million Hearts,None,None,None,Cardiovascular Diseases,Acute Myocardial Infarction (Heart Attack),"Prevalence of heart attack hospitalizations among all hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Gender,Male,Percentage,%,3,~,Statistically unstable estimates not presented [unstable by AHRQ standards: (standard error/estimate>0.30)],2.9,3.1,C1,T3,HC401,BOC02,GEN01,0,
2004,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Acute Myocardial Infarction (Heart Attack),"Prevalence of in-hospital mortality among heart attack hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Gender,Female,Percentage,%,8.8,~,Statistically unstable estimates not presented [unstable by AHRQ standards: (standard error/estimate>0.30)],8.5,9.1,C1,T3,HC403,BOC02,GEN02,0,
2004,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Acute Myocardial Infarction (Heart Attack),"Prevalence of in-hospital mortality among heart attack hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Age,35+,Percentage,%,7.2,~,Statistically unstable estimates not presented [unstable by AHRQ standards: (standard error/estimate>0.30)],7,7.5,C1,T3,HC403,BOC03,AGE07,0,
2004,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Acute Myocardial Infarction (Heart Attack),"Prevalence of in-hospital mortality among heart attack hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Overall,Overall,Percentage,%,7.2,~,Statistically unstable estimates not presented [unstable by AHRQ standards: (standard error/estimate>0.30)],6.9,7.4,C1,T3,HC403,BOC01,OVR01,0,
2004,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Acute Myocardial Infarction (Heart Attack),"Prevalence of in-hospital mortality among heart attack hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Gender,Male,Percentage,%,6,~,Statistically unstable estimates not presented [unstable by AHRQ standards: (standard error/estimate>0.30)],5.8,6.3,C1,T3,HC403,BOC02,GEN01,0,
2004,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Acute Myocardial Infarction (Heart Attack),"Prevalence of in-hospital mortality among heart attack hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Age,18-24,Percentage,%,,~,Statistically unstable estimates not presented [unstable by AHRQ standards: (standard error/estimate>0.30)],,,C1,T3,HC403,BOC03,AGE01,0,
2004,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Acute Myocardial Infarction (Heart Attack),"Prevalence of in-hospital mortality among heart attack hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Age,45-64,Percentage,%,3,~,Statistically unstable estimates not presented [unstable by AHRQ standards: (standard error/estimate>0.30)],2.7,3.2,C1,T3,HC403,BOC03,AGE05,0,
2004,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Acute Myocardial Infarction (Heart Attack),"Prevalence of in-hospital mortality among heart attack hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Age,75+,Percentage,%,12.3,~,Statistically unstable estimates not presented [unstable by AHRQ standards: (standard error/estimate>0.30)],11.9,12.7,C1,T3,HC403,BOC03,AGE08,0,
2004,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Acute Myocardial Infarction (Heart Attack),"Prevalence of in-hospital mortality among heart attack hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Age,25-44,Percentage,%,1.8,~,Statistically unstable estimates not presented [unstable by AHRQ standards: (standard error/estimate>0.30)],1.5,2.1,C1,T3,HC403,BOC03,AGE04,0,
2004,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Acute Myocardial Infarction (Heart Attack),"Prevalence of in-hospital mortality among heart attack hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Age,65+,Percentage,%,10.1,~,Statistically unstable estimates not presented [unstable by AHRQ standards: (standard error/estimate>0.30)],9.8,10.4,C1,T3,HC403,BOC03,AGE06,0,
2005,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Acute Myocardial Infarction (Heart Attack),"Prevalence of in-hospital mortality among heart attack hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Gender,Female,Percentage,%,8.2,~,Statistically unstable estimates not presented [unstable by AHRQ standards: (standard error/estimate>0.30)],7.9,8.5,C1,T3,HC403,BOC02,GEN02,0,
2005,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Acute Myocardial Infarction (Heart Attack),"Prevalence of in-hospital mortality among heart attack hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Age,45-64,Percentage,%,2.9,~,Statistically unstable estimates not presented [unstable by AHRQ standards: (standard error/estimate>0.30)],2.7,3.1,C1,T3,HC403,BOC03,AGE05,0,
2005,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Acute Myocardial Infarction (Heart Attack),"Prevalence of in-hospital mortality among heart attack hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Age,35+,Percentage,%,6.9,~,Statistically unstable estimates not presented [unstable by AHRQ standards: (standard error/estimate>0.30)],6.6,7.1,C1,T3,HC403,BOC03,AGE07,0,
2005,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Acute Myocardial Infarction (Heart Attack),"Prevalence of in-hospital mortality among heart attack hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Overall,Overall,Percentage,%,6.8,~,Statistically unstable estimates not presented [unstable by AHRQ standards: (standard error/estimate>0.30)],6.6,7.1,C1,T3,HC403,BOC01,OVR01,0,
2005,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Acute Myocardial Infarction (Heart Attack),"Prevalence of in-hospital mortality among heart attack hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Gender,Male,Percentage,%,5.9,~,Statistically unstable estimates not presented [unstable by AHRQ standards: (standard error/estimate>0.30)],5.6,6.1,C1,T3,HC403,BOC02,GEN01,0,
2005,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Acute Myocardial Infarction (Heart Attack),"Prevalence of in-hospital mortality among heart attack hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Age,25-44,Percentage,%,1.4,~,Statistically unstable estimates not presented [unstable by AHRQ standards: (standard error/estimate>0.30)],1.2,1.7,C1,T3,HC403,BOC03,AGE04,0,
2005,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Acute Myocardial Infarction (Heart Attack),"Prevalence of in-hospital mortality among heart attack hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Age,18-24,Percentage,%,,~,Statistically unstable estimates not presented [unstable by AHRQ standards: (standard error/estimate>0.30)],,,C1,T3,HC403,BOC03,AGE01,0,
2005,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Acute Myocardial Infarction (Heart Attack),"Prevalence of in-hospital mortality among heart attack hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Age,75+,Percentage,%,11.7,~,Statistically unstable estimates not presented [unstable by AHRQ standards: (standard error/estimate>0.30)],11.3,12.1,C1,T3,HC403,BOC03,AGE08,0,
2005,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Acute Myocardial Infarction (Heart Attack),"Prevalence of in-hospital mortality among heart attack hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Age,65+,Percentage,%,9.6,~,Statistically unstable estimates not presented [unstable by AHRQ standards: (standard error/estimate>0.30)],9.3,10,C1,T3,HC403,BOC03,AGE06,0,
2006,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Acute Myocardial Infarction (Heart Attack),"Prevalence of in-hospital mortality among heart attack hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Age,65+,Percentage,%,8.9,~,Statistically unstable estimates not presented [unstable by AHRQ standards: (standard error/estimate>0.30)],8.6,9.2,C1,T3,HC403,BOC03,AGE06,0,
2006,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Acute Myocardial Infarction (Heart Attack),"Prevalence of in-hospital mortality among heart attack hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Age,45-64,Percentage,%,2.9,~,Statistically unstable estimates not presented [unstable by AHRQ standards: (standard error/estimate>0.30)],2.7,3,C1,T3,HC403,BOC03,AGE05,0,
2006,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Acute Myocardial Infarction (Heart Attack),"Prevalence of in-hospital mortality among heart attack hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Gender,Female,Percentage,%,7.6,~,Statistically unstable estimates not presented [unstable by AHRQ standards: (standard error/estimate>0.30)],7.3,7.9,C1,T3,HC403,BOC02,GEN02,0,
2006,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Acute Myocardial Infarction (Heart Attack),"Prevalence of in-hospital mortality among heart attack hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Overall,Overall,Percentage,%,6.2,~,Statistically unstable estimates not presented [unstable by AHRQ standards: (standard error/estimate>0.30)],6,6.4,C1,T3,HC403,BOC01,OVR01,0,
2006,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Acute Myocardial Infarction (Heart Attack),"Prevalence of in-hospital mortality among heart attack hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Age,25-44,Percentage,%,1.5,~,Statistically unstable estimates not presented [unstable by AHRQ standards: (standard error/estimate>0.30)],1.2,1.8,C1,T3,HC403,BOC03,AGE04,0,
2006,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Acute Myocardial Infarction (Heart Attack),"Prevalence of in-hospital mortality among heart attack hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Gender,Male,Percentage,%,5.3,~,Statistically unstable estimates not presented [unstable by AHRQ standards: (standard error/estimate>0.30)],5.1,5.5,C1,T3,HC403,BOC02,GEN01,0,
2006,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Acute Myocardial Infarction (Heart Attack),"Prevalence of in-hospital mortality among heart attack hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Age,18-24,Percentage,%,,~,Statistically unstable estimates not presented [unstable by AHRQ standards: (standard error/estimate>0.30)],,,C1,T3,HC403,BOC03,AGE01,0,
2006,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Acute Myocardial Infarction (Heart Attack),"Prevalence of in-hospital mortality among heart attack hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Age,35+,Percentage,%,6.3,~,Statistically unstable estimates not presented [unstable by AHRQ standards: (standard error/estimate>0.30)],6.1,6.5,C1,T3,HC403,BOC03,AGE07,0,
2006,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Acute Myocardial Infarction (Heart Attack),"Prevalence of in-hospital mortality among heart attack hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Age,75+,Percentage,%,10.8,~,Statistically unstable estimates not presented [unstable by AHRQ standards: (standard error/estimate>0.30)],10.4,11.1,C1,T3,HC403,BOC03,AGE08,0,
2007,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Acute Myocardial Infarction (Heart Attack),"Prevalence of in-hospital mortality among heart attack hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Age,65+,Percentage,%,8.7,~,Statistically unstable estimates not presented [unstable by AHRQ standards: (standard error/estimate>0.30)],8.4,9,C1,T3,HC403,BOC03,AGE06,0,
